,nombre,tipo,latitud_y,longitud_x,fuente
6676,Luminoso dpto,Private room,-34.56617,-58.45991,Airbnb
6677,"Amazing view, pure light apartment!",Entire home/apt,-34.58645,-58.4019,Airbnb
6678,Great Stylish Suite in GuestHouse 5★ BA Downtown,Private room,-34.60542,-58.394119999999994,Airbnb
6679,Buenos Aires Greenwoods - 2 Bedrooms in PALERMO,Entire home/apt,-34.579409999999996,-58.416030000000006,Airbnb
6680,In-Suite Room 5★ | Best GuestHouse ❤ BsAs!,Private room,-34.60725,-58.39436,Airbnb
6681,HABITACION INDIVIDUAL EN PALERMO,Private room,-34.58975,-58.41956999999999,Airbnb
6682,"Luz, sol y vista única en Buenos Aires !!",Private room,-34.62024,-58.43768000000001,Airbnb
6683,Magnifique Studio in Recoleta !,Entire home/apt,-34.59555,-58.3917,Airbnb
6684,Elegante Piso En La Recoleta Para 5/6 Huéspedes,Entire home/apt,-34.587070000000004,-58.3941,Airbnb
6685,Stylish Apartment in the Heart of Recoleta,Entire home/apt,-34.58658,-58.40676,Airbnb
6686,Departamento amplio en Recoleta 2 ambientes,Entire home/apt,-34.59231,-58.4111,Airbnb
6687,Cozy loft in Recoleta,Entire home/apt,-34.59256,-58.38819,Airbnb
6688,Fabuloso dos ambientes de categoria en Recoleta,Entire home/apt,-34.59125,-58.39545,Airbnb
6689,Quiet and cozy home in Almagro,Entire home/apt,-34.60903,-58.41648000000001,Airbnb
6690,penthouse 2 dorm excelente ubicacion todo sol,Entire home/apt,-34.602759999999996,-58.395019999999995,Airbnb
6691,Privileged location in the heart of Recoleta,Entire home/apt,-34.59093,-58.3872,Airbnb
6692,Charming Loft in San Telmo - Chic Modern 37 sqm,Entire home/apt,-34.62457,-58.3777,Airbnb
6693,Gran casona en La Boca. Habitacion compartida.,Shared room,-34.637159999999994,-58.36291,Airbnb
6694,"TU OGAPY ♥ cuarto privado en suite, entre plantas",Private room,-34.63633,-58.440169999999995,Airbnb
6695,PH muy luminoso en barrio tranquilo.,Entire home/apt,-34.56322,-58.4894,Airbnb
6696,Sunny French Style Department,Entire home/apt,-34.5972,-58.3798,Airbnb
6697,Departamento completo en Palermo. Imponente vista.,Entire home/apt,-34.57297,-58.42298,Airbnb
6698,Muy buen departamento en Recoleta / Barrio Norte,Entire home/apt,-34.58576,-58.39962,Airbnb
6699,MELO Apartment,Entire home/apt,-34.58683,-58.40067,Airbnb
6700,Moderno monoambiente balcón  al frente Adultos,Entire home/apt,-34.56397,-58.4567,Airbnb
6701,Cozy appartment in Colegiales.,Entire home/apt,-34.575070000000004,-58.44959,Airbnb
6702,"Exclusivo departamento en Recoleta, Bs As",Entire home/apt,-34.58845,-58.38403,Airbnb
6703,PLAZA ARMENIA & PALERMO SOHO. AMAZING VIEW!!,Entire home/apt,-34.58559,-58.42255,Airbnb
6704,Apartamento con balcón en Palermo,Entire home/apt,-34.584579999999995,-58.42182,Airbnb
6705,Cozy Studio  - Bell 2,Entire home/apt,-34.6038,-58.49589,Airbnb
6706,Studio in the heart of Recoleta,Entire home/apt,-34.59196,-58.39495,Airbnb
6707,Maravilloso Departamento en Palermo Queens,Entire home/apt,-34.59595,-58.44322,Airbnb
6708,LOVELY ONE BEDROOM APARTMENT - PALERMO HOLLYWOOD 2,Entire home/apt,-34.5842,-58.443769999999994,Airbnb
6709,MODERN & COZY Great balcony! COOL location!!,Entire home/apt,-34.58355,-58.42848000000001,Airbnb
6710,Depto en excelente zona de Recoleta,Entire home/apt,-34.58522,-58.39924,Airbnb
6711,Departamento Deluxe Pueyrredon 1240 (8 personas),Entire home/apt,-34.596779999999995,-58.40396,Airbnb
6712,Palermo New Apartment,Entire home/apt,-34.57546,-58.42364,Airbnb
6713,PIEDRAS 535 SAN TELMO,Entire home/apt,-34.61435,-58.3776,Airbnb
6714,Hermoso duplex en Palermo Soho,Entire home/apt,-34.58657,-58.4132,Airbnb
6715,Apartment San Telmo,Entire home/apt,-34.61942,-58.37068000000001,Airbnb
6716,AltaVista House,Private room,-34.57497,-58.462230000000005,Airbnb
6717,Vía baires en Las Cañitas,Entire home/apt,-34.57158,-58.43199,Airbnb
6718,COZY ROOM IN ARTISTS RESIDENCY,Private room,-34.61495,-58.40671999999999,Airbnb
6719,Habitacion decorada con vinilos y mucha luz,Entire home/apt,-34.57253,-58.44653,Airbnb
6720,"Excellent room in the center, heart of BsAs",Private room,-34.60402,-58.381009999999996,Airbnb
6721,Apartment Medrano,Entire home/apt,-34.60772,-58.42081999999999,Airbnb
6722,HEART OF SAN TELMO &  STEPS TO PUERTO MADERO,Entire home/apt,-34.62113,-58.36776,Airbnb
6723,"HEART OF PALERMO SOHO, BEST LOCATION!! 2 BDRS",Entire home/apt,-34.58419,-58.42691,Airbnb
6724,Scalabrini Ortiz & Güemes Apart,Entire home/apt,-34.586729999999996,-58.41809,Airbnb
6725,Terraza de la Republica,Entire home/apt,-34.578340000000004,-58.41315,Airbnb
6726,Palermo Hollywood Apartment!!!,Entire home/apt,-34.57671,-58.43625,Airbnb
6727,Departamento de nivel en Buenos Aires,Entire home/apt,-34.58305,-58.42361999999999,Airbnb
6728,Impecable y en la Mejor Ubicación de la Ciudad!!!!,Entire home/apt,-34.594590000000004,-58.38425,Airbnb
6729,"Palermo! Dpto con piscina, parrilla y balcón",Entire home/apt,-34.57672,-58.43748000000001,Airbnb
6730,Hermosa habitación ECONOMICA en el centro de BA!,Private room,-34.604040000000005,-58.4098,Airbnb
6731,2amb Apartamento Comodo  a pasos del Alto Palermo.,Entire home/apt,-34.588640000000005,-58.41476,Airbnb
6732,Cómoda habitación en barrio encantador,Private room,-34.5682,-58.46285,Airbnb
6733,¡Pleno Palermo! Buenos Aires,Private room,-34.578,-58.430659999999996,Airbnb
6734,Bright room with private bathroom & terrace.,Private room,-34.6196,-58.37466,Airbnb
6735,Tu casa en Buenos Aires,Entire home/apt,-34.59408,-58.412259999999996,Airbnb
6736,BRIGHT PRIVATE ROOM SHARED BATHROOM SAN TELMO,Private room,-34.6195,-58.374269999999996,Airbnb
6737,Arenales Room,Private room,-34.586209999999994,-58.4147,Airbnb
6738,Charming apartment in the heart of Abasto,Entire home/apt,-34.60073,-58.409459999999996,Airbnb
6739,Apartamento Puerto Madero Buenos Aires 3 amb,Entire home/apt,-34.60248,-58.36348,Airbnb
6740,"Acogedor y con estilo. Cozy, Central and stylish.",Entire home/apt,-34.59295,-58.37826999999999,Airbnb
6741,Newbery1,Entire home/apt,-34.56783,-58.435869999999994,Airbnb
6742,"Cozy room, priv. bathroom in Colegiales - Palermo",Private room,-34.57689,-58.45671,Airbnb
6743,"Moderno y luminoso depto, excelente ubicacion.",Entire home/apt,-34.623740000000005,-58.39151,Airbnb
6744,RECOLETA,Entire home/apt,-34.588570000000004,-58.38605,Airbnb
6745,"Hermoso departamento en Palermo, Buenos Aires.",Entire home/apt,-34.58423,-58.42228000000001,Airbnb
6746,"LOFT with pool,gym,restaurante private. Palermo",Entire home/apt,-34.58303,-58.44791,Airbnb
6747,Best place in Downtown!!,Entire home/apt,-34.6002,-58.378009999999996,Airbnb
6748,Elegante studio en importante edificio en Recoleta,Entire home/apt,-34.59472,-58.393330000000006,Airbnb
6749,Beautiful & Comfortable 1 bedroom apt. in Recoleta,Entire home/apt,-34.586659999999995,-58.402609999999996,Airbnb
6750,Talcahuano & Paraguay - Recoleta,Entire home/apt,-34.598079999999996,-58.38527,Airbnb
6751,Encantador y práctico monoambiente,Entire home/apt,-34.58923,-58.50833000000001,Airbnb
6752,Habitacion con baño y kitchenette privado,Private room,-34.61951,-58.371019999999994,Airbnb
6753,"Palermo Hollywood ""Frente al Pasaje"" Contemp 1 bed",Entire home/apt,-34.57951,-58.43792,Airbnb
6754,Modern Charming Studio TOP LOCATION,Entire home/apt,-34.55693,-58.4573,Airbnb
6755,NEWLY REFURBISHED APARTMENT IN DOWNTOWN LOCATION,Entire home/apt,-34.59682,-58.375930000000004,Airbnb
6756,EXCELENTE ESTUDIO! Para disfrutar cada momento!,Entire home/apt,-34.5676,-58.436130000000006,Airbnb
6757,Departamento de 2 ambientes Hermoso!!!,Private room,-34.602579999999996,-58.45149,Airbnb
6758,La mejor ubicación de Buenos Aires,Entire home/apt,-34.58383,-58.42495,Airbnb
6759,"H&M “ Sweet Home” (S)Recoleta
Bed & Breakfast .",Private room,-34.59198,-58.39767,Airbnb
6760,STYLISH RECOLETA,Entire home/apt,-34.59046,-58.39515,Airbnb
6761,¡Depto Totalmente Equipado en Palermo Hollywood!,Entire home/apt,-34.57888,-58.42932,Airbnb
6762,Amplia Habitacion con Balcon Solamente Turistas,Private room,-34.60693,-58.39553000000001,Airbnb
6763,Habitacion para 2! Caminito!!!,Private room,-34.63759,-58.36255,Airbnb
6764,Hermoso departamento en Palacio Raggio,Entire home/apt,-34.61181,-58.37375,Airbnb
6765,"Semi-piso muy luminoso, Av. Congreso y Av. Cabildo",Entire home/apt,-34.555009999999996,-58.4619,Airbnb
6766,Modern Love Nest in the Trendy Palermo Soho Neighborhood,Entire home/apt,-34.58594,-58.4293,Airbnb
6767,La casa de Tejuelo,Shared room,-34.60648,-58.3836,Airbnb
6768,LA MEJOR UBICACIÓN DE RECOLETA,Entire home/apt,-34.59176,-58.39866,Airbnb
6769,Estilo Porteño en San Telmo.,Entire home/apt,-34.6179,-58.37863,Airbnb
6770,Bello departamento de 2 amb a estrenar,Entire home/apt,-34.6268,-58.44866999999999,Airbnb
6771,Elegante departamento en Recoleta,Entire home/apt,-34.59018,-58.3969,Airbnb
6772,Elegant Aparment in Recoleta,Entire home/apt,-34.586220000000004,-58.40108000000001,Airbnb
6773,Excelente triplex zona San Telmo,Private room,-34.6173,-58.379,Airbnb
6774,Light-filled Duplex in Recoleta,Entire home/apt,-34.59283,-58.38386,Airbnb
6775,Alojamiento Recoleta Southern-House (202),Private room,-34.597559999999994,-58.40626999999999,Airbnb
6776,The Nest / El nido,Shared room,-34.58866,-58.42836,Airbnb
6777,BUENOS AYRES HOME CENTRAL,Entire home/apt,-34.60952,-58.385059999999996,Airbnb
6778,Departamento en Recoleta con patio,Entire home/apt,-34.59219,-58.388169999999995,Airbnb
6779,Hermoso departamento 1 dormitorio en microcentro,Entire home/apt,-34.60477,-58.38114,Airbnb
6780,"Studio in Recoleta, Best Location in Town!",Entire home/apt,-34.58634,-58.39445,Airbnb
6781,Palermo Hollywood Studio,Entire home/apt,-34.58023,-58.433040000000005,Airbnb
6782,Cozy private room & bathroom in Palermo Hollywood,Private room,-34.585840000000005,-58.43925,Airbnb
6783,HABITACION PRIVADA. CASA CON TERRAZA . B1,Private room,-34.6171,-58.379780000000004,Airbnb
6784,ANNart House (Palermo),Entire home/apt,-34.58895,-58.43103000000001,Airbnb
6785,Artsy & Sunny in the heart of Palermo,Entire home/apt,-34.578720000000004,-58.40973,Airbnb
6786,Amplio y luminoso departamento en Paternal,Entire home/apt,-34.60419,-58.46408,Airbnb
6787,2nd floor Caballito near Parque Centenario,Shared room,-34.610079999999996,-58.4506,Airbnb
6788,Las 5 esquinas,Entire home/apt,-34.59247,-58.384159999999994,Airbnb
6789,Luminoso y Cálido  Studio en Recoleta,Entire home/apt,-34.592459999999996,-58.39414,Airbnb
6790,-Palermo- Warm flat- Perfect location,Entire home/apt,-34.57844,-58.43085,Airbnb
6791,Dormis para 1 persona,Shared room,-34.61752,-58.386359999999996,Airbnb
6792,Cozy bachelor/studio apartment on 9 de julio St.,Entire home/apt,-34.59685,-58.381130000000006,Airbnb
6793,Piso tranquilo en  Recoleta,Entire home/apt,-34.59032,-58.39774,Airbnb
6794,"Confortable habitación con BAÑO PRIVADO, Obelisco!",Private room,-34.60491,-58.38958,Airbnb
6795,Exquisito monoambiente/studio moderno y luminoso.,Entire home/apt,-34.571940000000005,-58.49505,Airbnb
6796,Excepcional Departamento Beltrán,Entire home/apt,-34.6255,-58.45843000000001,Airbnb
6797,Mini loft con baño y cocina privado.,Private room,-34.61951,-58.371019999999994,Airbnb
6798,Luminoso Estudio en Nuñez/Luminous studio in Nuñez,Entire home/apt,-34.55142,-58.47036,Airbnb
6799,Nice loft perfect location av Cordoba,Entire home/apt,-34.59982,-58.38234,Airbnb
6800,Tu lugar en Bs As! Luminoso Monoambiente!,Entire home/apt,-34.55387,-58.45227,Airbnb
6801,Departamento entero entre Santa Fe y Plaza Serrano,Entire home/apt,-34.58102,-58.42411,Airbnb
6802,Palermo Hermoso,Entire home/apt,-34.58226,-58.42298,Airbnb
6803,"Almagro : Luminoso departamento, todo equipado.",Entire home/apt,-34.60007,-58.42584,Airbnb
6804,Modern and cozy apartment in Palermo Soho!,Entire home/apt,-34.58355,-58.42848000000001,Airbnb
6805,Recoleta Jewel. Superb!!!,Entire home/apt,-34.5946,-58.39838,Airbnb
6806,Azcuenaga BA - Encanto y comfort en Recoleta,Entire home/apt,-34.59232,-58.398559999999996,Airbnb
6807,1930's recycle 2BR apartment,Entire home/apt,-34.58619,-58.42004,Airbnb
6808,Studio  Zencity Puerto Madero,Entire home/apt,-34.61853,-58.36105,Airbnb
6809,Comparto dpto en villa urquiza 2 ambientes,Shared room,-34.57322,-58.47832,Airbnb
6810,Wonderful Sunny Recoleta Apartment. Balcony Wifi.,Entire home/apt,-34.58762,-58.39784,Airbnb
6811,Como en casa! Departamento Moderno y Luminoso,Entire home/apt,-34.61697,-58.47693,Airbnb
6812,Nordic Studio,Entire home/apt,-34.57465,-58.44899,Airbnb
6813,Pany's Apartment  Palermo + studio great location,Entire home/apt,-34.59802,-58.412209999999995,Airbnb
6814,Departamento en Pleno Centro de la Ciudad Recoleta,Entire home/apt,-34.59885,-58.38841,Airbnb
6815,Esquina del Sol (Junior Suite),Private room,-34.54724,-58.45625,Airbnb
6816,"Nuevo & lujoso departamento en San Telmo.  Piscina, barbacoa y lavadero.",Entire home/apt,-34.62099,-58.37814,Airbnb
6817,"Retiro Apt 1*Quality&decò , bright & safe building",Entire home/apt,-34.59737,-58.378330000000005,Airbnb
6818,Habitación Privada para una o dos personas,Private room,-34.60595,-58.445440000000005,Airbnb
6819,Depto Palermo - Luminoso - Cómodo,Entire home/apt,-34.586999999999996,-58.40523,Airbnb
6820,Mis días felices en Argentina,Private room,-34.56573,-58.43465,Airbnb
6821,"Sofá/cama en espacio compartido, Palermo.",Shared room,-34.57438,-58.43338000000001,Airbnb
6822,Apartamento en Palermo Bronx,Entire home/apt,-34.580059999999996,-58.4256,Airbnb
6823,APART LIMAY - Muy luminoso y confortable,Entire home/apt,-34.61078,-58.37164,Airbnb
6824,Elegant 2 BR Apartment with Patio in Palermo!,Entire home/apt,-34.57355,-58.42304,Airbnb
6825,Amplia y hermosa habitación en  Palermo Queens,Private room,-34.6024,-58.433069999999994,Airbnb
6826,'MEJOR que CASA'. Habitación con cama matrimonial,Private room,-34.63709,-58.37619,Airbnb
6827,Cozy stay in the heart of Palermo and Las Cañitas,Entire home/apt,-34.57705,-58.4296,Airbnb
6828,Elegante depto-edificio boutique-San Telmo,Entire home/apt,-34.62856,-58.37333,Airbnb
6829,Moderno Depto en Puerto Madero con excelente vista,Entire home/apt,-34.617,-58.36081,Airbnb
6830,Modern&Quiet Recoleta 4pax+2BA Netflix&maidservice,Entire home/apt,-34.594120000000004,-58.39266,Airbnb
6831,Bright&Elegant Recoleta 55m2 king Full services,Entire home/apt,-34.59417,-58.39362,Airbnb
6832,Mi Espacio.Tu Espacio,Private room,-34.59646,-58.37367,Airbnb
6833,Beautiful place to be,Private room,-34.60192,-58.400580000000005,Airbnb
6834,Espacio Malvina- Habitación para 2 personas -,Private room,-34.62577,-58.391909999999996,Airbnb
6835,LA ESMERALDA-EN PLENO CENTRO DE BUENOS AIRES.,Entire home/apt,-34.599140000000006,-58.37822,Airbnb
6836,Beautiful and sunny apartment in great location,Entire home/apt,-34.616820000000004,-58.367630000000005,Airbnb
6837,"Habitación MUY Luminosa,terraza y buena onda.",Private room,-34.61407,-58.4352,Airbnb
6838,Apartamento completo 2 DOR.EN AV.SANTA FE. CALLAO.,Entire home/apt,-34.5955,-58.39473,Airbnb
6839,Duplex cálido y luminoso en el corazón de Palermo,Entire home/apt,-34.588429999999995,-58.435280000000006,Airbnb
6840,Sweet art,Entire home/apt,-34.60326,-58.45564,Airbnb
6841,il vapore house,Entire home/apt,-34.62103,-58.36605,Airbnb
6842,Departamento con increíble vista en Palermo Soho,Entire home/apt,-34.59287,-58.423669999999994,Airbnb
6843,Dos dormitorios en Madero Harbour Residences,Entire home/apt,-34.6196,-58.36166,Airbnb
6844,PRIVATE SPACIOUS AND COMFY ROOM FOR STUDENTS B4,Private room,-34.617490000000004,-58.38101999999999,Airbnb
6845,HABITACION PRIVADA EN CLASICA CASA DE SAN TELMO B3,Private room,-34.61782,-58.37928,Airbnb
6846,LUXURY & New Apartment in Belgrano 4C,Entire home/apt,-34.56582,-58.454319999999996,Airbnb
6847,Amplio y luminoso apartamento. EXCELENTE UBICACIÓN,Entire home/apt,-34.59762,-58.42501,Airbnb
6848,Monoambiente en Recoleta,Entire home/apt,-34.58787,-58.387859999999996,Airbnb
6849,"Palermo Soho, habitacion privada . private room.",Private room,-34.58741,-58.419990000000006,Airbnb
6850,STUDIO in RECOLETA // Peña y Ayacucho !,Entire home/apt,-34.59227,-58.39593000000001,Airbnb
6851,Habitacion privada frente al Teatro Colon,Private room,-34.60085,-58.38016999999999,Airbnb
6852,Brand New Studio w/ Big Balcony–Palermo Hollywood,Entire home/apt,-34.577709999999996,-58.43487,Airbnb
6853,"Studio with amenities in Almagro, Buenos Aires.",Entire home/apt,-34.60673,-58.424209999999995,Airbnb
6854,Apartamento Tata,Entire home/apt,-34.57365,-58.43059,Airbnb
6855,Amplio y luminoso departamento en Recoleta,Entire home/apt,-34.58917,-58.4046,Airbnb
6856,Campamentos urbanos  2 G,Entire home/apt,-34.6047,-58.39736,Airbnb
6857,Excellent location in Palermo Soho,Entire home/apt,-34.599709999999995,-58.424319999999994,Airbnb
6858,Luz King Recoleta Maid Service,Entire home/apt,-34.59575,-58.39216999999999,Airbnb
6859,ONESPACE IN  RECOLETA,Private room,-34.588359999999994,-58.40704,Airbnb
6860,Amplio Monoamabiente con Terraza en Palermo Soho.,Entire home/apt,-34.5898,-58.42397,Airbnb
6861,Departamento ubicado en exelente zona de Recoleta,Entire home/apt,-34.58595,-58.39917,Airbnb
6862,PRIVATE ROOM > 2 SINGLE BEDS. HOUSE W/ TERRACE B6,Private room,-34.61927,-58.37933,Airbnb
6863,PRIVATE ROOM. NEW HOUSE. BEATIFULL ! SAN TELMO. B5,Private room,-34.61907,-58.37923000000001,Airbnb
6864,Hermoso Dpto sobre la Av 9 de Julio y Santa Fe,Entire home/apt,-34.5957,-58.38145,Airbnb
6865,BEST PLACE & BEST PALERMO & POOL & GYM & SAUNA,Entire home/apt,-34.58204,-58.40636,Airbnb
6866,Depto super comodo en Palermo,Entire home/apt,-34.57598,-58.43045,Airbnb
6867,(z6 #)  Fco.Lacroze y L M Campos-Cañitas Palermo,Entire home/apt,-34.56385,-58.440569999999994,Airbnb
6868,Encantador dos ambientes con vista abierta y luz.,Entire home/apt,-34.56369,-58.4582,Airbnb
6869,Brand New flawless studio - Impecable a estrenar,Entire home/apt,-34.59308,-58.442780000000006,Airbnb
6870,"Departamento Palermo, Jardín Botánico.",Entire home/apt,-34.58614,-58.41506999999999,Airbnb
6871,Alquilo temporal,Entire home/apt,-34.61585,-58.42749,Airbnb
6872,Bright and Spacious apartment in Palermo Hollywood,Entire home/apt,-34.57718,-58.42853,Airbnb
6873,"Bright, spacious studio with skyline view and pool",Entire home/apt,-34.58463,-58.42531999999999,Airbnb
6874,Cuarto Plaza,Private room,-34.58398,-58.46912,Airbnb
6875,"H&M “ Sweet Home” (P)Recoleta.
Bed & Breakfast.",Private room,-34.59057,-58.398109999999996,Airbnb
